TimeInterval,Latitude,Longitude,Speed
0.0,10.5293875,76.2108548,80
100.0,10.5293875,76.2108548,80
0.0,10.5293875,76.2108548,80
100.0,10.5293875,76.2108548,80
0.0,10.5293875,76.2108548,80
100.0,10.5293875,76.2108548,80
0.0,10.5293875,76.2108548,80
100.0,10.5293875,76.2108548,80
0.0,10.5293875,76.2108548,80
100.0,10.5293875,76.2108548,80
0.0,10.5293875,76.2108548,80
200.0,10.524674,76.2076984,80
100.0,10.5245784,76.2076723,80
100.0,10.5244894,76.2076446,80
100.0,10.5243943,76.2076256,80
100.0,10.5242998,76.2076145,80
100.0,10.5241998,76.2076067,80
100.0,10.5241014,76.2075961,80
100.0,10.5240025,76.2075865,80
100.0,10.5239039,76.2075779,80
100.0,10.5238083,76.207574,80
0.0,10.5238083,76.207574,80
100.0,10.5237132,76.2075864,80
300.0,10.5236061,76.207722,80
0.0,10.5236061,76.207722,80
400.0,10.523393,76.2078728,80
100.0,10.5231262,76.2079374,80
100.0,10.5230357,76.207955,80
0.0,10.5230357,76.207955,80
200.0,10.5228561,76.2079918,80
100.0,10.5227685,76.2080124,80
100.0,10.5226789,76.2080328,80
100.0,10.5225938,76.2080684,80
200.0,10.5224248,76.2081072,80
200.0,10.522323,76.2081328,80
100.0,10.5222043,76.2081724,80
200.0,10.5219834,76.2082268,80
0.0,10.5219834,76.2082268,80
200.0,10.5217594,76.208274,80
0.0,10.5217594,76.208274,80
100.0,10.5215293,76.2083164,80
200.0,10.5214202,76.2083344,80
100.0,10.5213118,76.2083521,80
200.0,10.521101,76.2084073,80
200.0,10.5208847,76.2084621,80
200.0,10.5206539,76.2085216,80
0.0,10.5206539,76.2085216,80
300.0,10.5203005,76.2086013,80
100.0,10.5201725,76.2086149,80
200.0,10.5199284,76.2086226,80
200.0,10.5196898,76.2086409,80
200.0,10.5193685,76.2087158,80
100.0,10.5192223,76.2087398,80
300.0,10.5188167,76.2088121,80
0.0,10.5188167,76.2088121,80
300.0,10.5184633,76.2088635,80
0.0,10.5184633,76.2088635,80
400.0,10.518182,76.2088853,80
300.0,10.5178763,76.2088869,80
300.0,10.5174609,76.208848,80
200.0,10.517348,76.2088429,80
700.0,10.5166306,76.2087834,80
0.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
400.0,10.5166306,76.2087834,80
300.0,10.5166306,76.2087834,80
400.0,10.5166306,76.2087834,80
400.0,10.5166306,76.2087834,80
400.0,10.5166306,76.2087834,80
400.0,10.5166306,76.2087834,80
0.0,10.5166306,76.2087834,80
0.0,10.5166306,76.2087834,80
100.0,10.5166306,76.2087834,80
100.0,10.5150591,76.2079984,80
100.0,10.5150591,76.2079984,80
0.0,10.5150591,76.2079984,80
100.0,10.5150591,76.2079984,80
0.0,10.5150591,76.2079984,80
100.0,10.5150589,76.207998,80
0.0,10.5150589,76.207998,80
100.0,10.5150589,76.207998,80
0.0,10.5150589,76.207998,80
100.0,10.5150589,76.207998,80
0.0,10.5150589,76.207998,80
100.0,10.5150589,76.207998,80
0.0,10.5150589,76.207998,80
100.0,10.5150589,76.207998,80
0.0,10.5150589,76.207998,80
100.0,10.5150589,76.207998,80
0.0,10.5150589,76.207998,80
200.0,10.5150202,76.2080184,80
0.0,10.5150137,76.2080262,80
0.0,10.5150137,76.2080262,80
100.0,10.515009,76.2080293,80
100.0,10.515014,76.2080278,80
100.0,10.5150173,76.2080265,80
100.0,10.5150168,76.2080257,80
100.0,10.5150131,76.2080242,80
100.0,10.515008,76.2080221,80
100.0,10.515008,76.2080221,80
0.0,10.515008,76.2080221,80
100.0,10.515008,76.2080221,80
0.0,10.515008,76.2080221,80
100.0,10.515008,76.2080221,80
0.0,10.515008,76.2080221,80
100.0,10.515008,76.2080221,80
0.0,10.515008,76.2080221,80
200.0,10.5149851,76.2079697,80
0.0,10.5149773,76.2079478,80
200.0,10.5149796,76.2079284,80
100.0,10.5149865,76.207918,80
100.0,10.5150043,76.2079122,80
100.0,10.5150195,76.2079037,80
100.0,10.5150343,76.2078932,80
100.0,10.515046,76.2078898,80
100.0,10.5150543,76.207887,80
100.0,10.515069,76.2078836,80
100.0,10.5150881,76.2078818,80
100.0,10.515125,76.207884,80
100.0,10.515155,76.2078855,80
200.0,10.51516,76.2078926,80
100.0,10.5151535,76.2078916,80
100.0,10.5151343,76.2078929,80
100.0,10.515118,76.2078924,80
100.0,10.5150998,76.2078939,80
100.0,10.5150898,76.2078916,80
100.0,10.5150842,76.2078909,80
100.0,10.5150802,76.2078925,80
100.0,10.5150657,76.2078897,80
100.0,10.5150496,76.2078941,80
100.0,10.5150462,76.207906,80
100.0,10.5150452,76.2079165,80
100.0,10.5150418,76.2079244,80
100.0,10.5150408,76.2079269,80
100.0,10.5150375,76.2079271,80
100.0,10.5150244,76.2079292,80
0.0,10.5150244,76.2079292,80
200.0,10.5149892,76.2079432,80
200.0,10.5149846,76.2079458,80
300.0,10.5149986,76.2079489,80
400.0,10.5150454,76.2079612,80
0.0,10.5150454,76.2079612,80
0.0,10.5150454,76.2079612,80
100.0,10.5150454,76.2079612,80
0.0,10.5150454,76.2079612,80
100.0,10.5150454,76.2079612,80
0.0,10.5150454,76.2079612,80
100.0,10.5150454,76.2079612,80
0.0,10.5150454,76.2079612,80
100.0,10.5150454,76.2079612,80
0.0,10.5150454,76.2079612,80
100.0,10.5150454,76.2079612,80
0.0,10.5150454,76.2079612,80
100.0,10.5150454,76.2079612,80
0.0,10.5150454,76.2079612,80
200.0,10.5150476,76.2080035,80
200.0,10.515053,76.2080211,80
200.0,10.5150505,76.2080296,80
200.0,10.5150401,76.2080346,80
300.0,10.5150558,76.2080313,80
200.0,10.5150608,76.2080298,80
200.0,10.5150665,76.2080209,80
200.0,10.5150685,76.2080148,80
300.0,10.5150821,76.2080153,80
200.0,10.5150844,76.2080138,80
100.0,10.5149842,76.2079598,80
400.0,10.5148425,76.2079354,80
0.0,10.5148425,76.2079354,80
400.0,10.5145174,76.2077714,80
0.0,10.5145174,76.2077714,80
1200.0,10.5142165,76.2076045,80
400.0,10.5130792,76.207306,80
100.0,10.5128293,76.2072719,80
500.0,10.5125356,76.2072429,80
600.0,10.5122122,76.2071964,80
400.0,10.5121284,76.2071834,80
100.0,10.5121334,76.2071808,80
200.0,10.5121467,76.2071782,80
400.0,10.5122739,76.2071852,80
200.0,10.5123405,76.2072075,80
200.0,10.5123952,76.2072266,80
400.0,10.5124651,76.2072353,80
400.0,10.5124946,76.207255,80
500.0,10.512462,76.2072858,80
400.0,10.5124819,76.2073148,80
0.0,10.5124819,76.2073148,80
500.0,10.5125227,76.2073333,80
0.0,10.5125227,76.2073333,80
300.0,10.5125509,76.2073516,80
600.0,10.5126317,76.2073793,80
0.0,10.5126317,76.2073793,80
500.0,10.5126564,76.2074088,80
500.0,10.5126997,76.2074366,80
200.0,10.5126746,76.2074418,80
300.0,10.5125948,76.2074259,80
500.0,10.5125319,76.2073656,80
200.0,10.5125162,76.2073674,80
300.0,10.5124966,76.2073712,80
500.0,10.5125086,76.2073302,80
700.0,10.5124999,76.2073263,80
0.0,10.5124999,76.2073263,80
300.0,10.5124765,76.2073212,80
700.0,10.5124805,76.2072966,80
600.0,10.5125423,76.2072666,80
600.0,10.5125505,76.207243,80
500.0,10.5125565,76.2071875,80
0.0,10.5125565,76.2071875,80
300.0,10.5125229,76.2071659,80
1000.0,10.5124781,76.2071735,80
200.0,10.5124822,76.2071864,80
600.0,10.5124587,76.207261,80
500.0,10.5124367,76.2073112,80
600.0,10.5124188,76.2073616,80
600.0,10.512395,76.2073841,80
600.0,10.5124199,76.2074421,80
600.0,10.5124232,76.2073801,80
1000.0,10.5123909,76.2072844,80
0.0,10.5123909,76.2072844,80
800.0,10.5124139,76.2073119,80
400.0,10.5124183,76.2072811,80
300.0,10.5124042,76.2072253,80
600.0,10.5123323,76.2071282,80
600.0,10.5123275,76.2071054,80
0.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
100.0,10.5123275,76.2071054,80
300.0,10.5123275,76.2071054,80
0.0,10.5123275,76.2071054,80
500.0,10.5123033,76.2071147,80
0.0,10.5123033,76.2071147,80
0.0,10.5123033,76.2071147,80
0.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
0.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
0.0,10.5123033,76.2071147,80
800.0,10.5123033,76.2071147,80
0.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
300.0,10.5123033,76.2071147,80
200.0,10.5123033,76.2071147,80
400.0,10.5123033,76.2071147,80
300.0,10.5123033,76.2071147,80
300.0,10.5123033,76.2071147,80
300.0,10.5123033,76.2071147,80
400.0,10.5123033,76.2071147,80
300.0,10.5123033,76.2071147,80
500.0,10.5123033,76.2071147,80
200.0,10.5123033,76.2071147,80
400.0,10.5123033,76.2071147,80
300.0,10.5123033,76.2071147,80
200.0,10.5123033,76.2071147,80
300.0,10.5123033,76.2071147,80
100.0,10.5123033,76.2071147,80
0.0,10.5123033,76.2071147,80
200.0,10.5123033,76.2071147,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
0.0,10.5122776,76.2073659,80
100.0,10.5040509,76.2082579,80
100.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
100.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
100.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
100.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
100.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
100.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
100.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
100.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
0.0,10.5040509,76.2082579,80
2500.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
100.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
100.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
100.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
100.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
100.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
0.0,10.5087593,76.2060847,80
100.0,10.5087593,76.2060847,80
1500.0,10.4951458,76.2086201,80
0.0,10.4951458,76.2086201,80
100.0,10.4954182,76.2088949,80
100.0,10.4954182,76.2088949,80
100.0,10.4954182,76.2088949,80
100.0,10.4954182,76.2088949,80
100.0,10.4954182,76.2088949,80
100.0,10.4954182,76.2088949,80
100.0,10.4954182,76.2088949,80
100.0,10.4954182,76.2088949,80
200.0,10.4953791,76.2088555,80
0.0,10.4953791,76.2088555,80
200.0,10.4876456,76.2097066,80
0.0,10.4876456,76.2097066,80
100.0,10.4876456,76.2097066,80
100.0,10.4876456,76.2097066,80
100.0,10.4876456,76.2097066,80
100.0,10.4876456,76.2097066,80
100.0,10.4876456,76.2097066,80
100.0,10.4876456,76.2097066,80
200.0,10.4899357,76.2071713,80
0.0,10.4899357,76.2071713,80
100.0,10.4899357,76.2071713,80
100.0,10.4899357,76.2071713,80
100.0,10.4899357,76.2071713,80
100.0,10.4899357,76.2071713,80
100.0,10.4899357,76.2071713,80
100.0,10.4899357,76.2071713,80
100.0,10.4899357,76.2071713,80
100.0,10.4899357,76.2071713,80
200.0,10.4905175,76.2126041,80
0.0,10.4905175,76.2126041,80
100.0,10.4899993,76.2128841,80
100.0,10.4899993,76.2128841,80
100.0,10.4899993,76.2128841,80
100.0,10.4899993,76.2128841,80
100.0,10.4899993,76.2128841,80
100.0,10.4899993,76.2128841,80
100.0,10.4899993,76.2128841,80
100.0,10.4899993,76.2128841,80
200.0,10.4899327,76.2129201,80
0.0,10.4899327,76.2129201,80
100.0,10.4897649,76.2132456,80
100.0,10.4897649,76.2132456,80
100.0,10.4897649,76.2132456,80
100.0,10.4897649,76.2132456,80
100.0,10.4897649,76.2132456,80
100.0,10.4897649,76.2132456,80
100.0,10.4897649,76.2132456,80
100.0,10.4897649,76.2132456,80
1800.0,10.4896323,76.2133284,80
100.0,10.4866752,76.2143978,80
0.0,10.4866752,76.2143978,80
0.0,10.4866752,76.2143978,80
100.0,10.4866752,76.2143978,80
0.0,10.4866752,76.2143978,80
100.0,10.4866752,76.2143978,80
400.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
600.0,10.4744255,76.2133285,80
0.0,10.4744255,76.2133285,80
0.0,10.4744255,76.2133285,80
100.0,10.4744255,76.2133285,80
0.0,10.4744255,76.2133285,80
100.0,10.4744255,76.2133285,80
0.0,10.4744255,76.2133285,80
100.0,10.4744255,76.2133285,80
0.0,10.4744255,76.2133285,80
100.0,10.4744255,76.2133285,80
100.0,10.4821632,76.2176745,80
0.0,10.4821632,76.2176745,80
0.0,10.4821632,76.2176745,80
100.0,10.4821521,76.2174227,80
0.0,10.4821521,76.2174227,80
100.0,10.4821521,76.2174227,80
0.0,10.4821521,76.2174227,80
100.0,10.4821521,76.2174227,80
0.0,10.4821521,76.2174227,80
100.0,10.4821521,76.2174227,80
0.0,10.4821521,76.2174227,80
100.0,10.4821521,76.2174227,80
0.0,10.4821521,76.2174227,80
100.0,10.4821521,76.2174227,80
0.0,10.4821521,76.2174227,80
100.0,10.4821521,76.2174227,80
0.0,10.4821521,76.2174227,80
100.0,10.4821521,76.2174227,80
0.0,10.4821521,76.2174227,80
100.0,10.4821521,76.2174227,80
100.0,10.4829447,76.2198475,80
0.0,10.4829447,76.2198475,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
100.0,10.4821473,76.2173123,80
0.0,10.4821473,76.2173123,80
200.0,10.482033,76.2303497,80
100.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
100.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
100.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
100.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
100.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
100.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
100.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
100.0,10.482033,76.2303497,80
0.0,10.482033,76.2303497,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
200.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4837484,76.2303497,80
0.0,10.4837484,76.2303497,80
100.0,10.4832617,76.2306668,80
0.0,10.4832617,76.2306668,80
200.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
100.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
100.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
100.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
100.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
100.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
100.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
100.0,10.4833713,76.2305954,80
0.0,10.4833713,76.2305954,80
200.0,10.4834414,76.2305497,80
100.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
100.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
100.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
100.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
100.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
100.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
100.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
100.0,10.4831662,76.2304068,80
0.0,10.4831662,76.2304068,80
200.0,10.4832379,76.2303978,80
0.0,10.4832379,76.2303978,80
100.0,10.483098,76.2305197,80
100.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
100.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
100.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
100.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
100.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
100.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
100.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
0.0,10.483098,76.2305197,80
100.0,10.483098,76.2305197,80
100.0,10.4829783,76.2306239,80
100.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
100.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
100.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
100.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
100.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
100.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
100.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
100.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
0.0,10.4829544,76.2308578,80
100.0,10.4829544,76.2308578,80
100.0,10.4829302,76.2311155,80
0.0,10.4829302,76.2311155,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
